"_defaultColorIndex","dimensionality (d-D)","id","log-likelihood","name"
"13","-26.651134490966797","4kv6i1t1","8817.013671875","cifar10_vs_cifar10_test_rectors"
"13","-57.394657135009766","4kv6i1t1","8976.8232421875","cifar10_vs_cifar10_test_rectors"
"13","-32.99938201904297","4kv6i1t1","9277.4970703125","cifar10_vs_cifar10_test_rectors"
"13","-65.91463470458984","4kv6i1t1","9117.669921875","cifar10_vs_cifar10_test_rectors"
"13","-98.39954376220703","4kv6i1t1","10374.78515625","cifar10_vs_cifar10_test_rectors"
"13","-303.1605529785156","4kv6i1t1","12186.33984375","cifar10_vs_cifar10_test_rectors"
"13","-3.826456308364868","4kv6i1t1","7104.62890625","cifar10_vs_cifar10_test_rectors"
"13","-239.92613220214844","4kv6i1t1","10125.416015625","cifar10_vs_cifar10_test_rectors"
"13","-20.29181671142578","4kv6i1t1","9018.4267578125","cifar10_vs_cifar10_test_rectors"
"13","-105.57254791259766","4kv6i1t1","9215.53125","cifar10_vs_cifar10_test_rectors"
"13","-6.104610919952393","4kv6i1t1","7857.05615234375","cifar10_vs_cifar10_test_rectors"
"13","-114.54762268066406","4kv6i1t1","10095.8427734375","cifar10_vs_cifar10_test_rectors"
"13","-61.30756378173828","4kv6i1t1","8320.8564453125","cifar10_vs_cifar10_test_rectors"
"13","-149.3859100341797","4kv6i1t1","9944.494140625","cifar10_vs_cifar10_test_rectors"
"13","-90.9041748046875","4kv6i1t1","9422.2509765625","cifar10_vs_cifar10_test_rectors"
"13","-7.602161884307861","4kv6i1t1","7275.2373046875","cifar10_vs_cifar10_test_rectors"
"13","-84.45667266845703","4kv6i1t1","9879.927734375","cifar10_vs_cifar10_test_rectors"
"13","-142.80909729003906","4kv6i1t1","7721.728515625","cifar10_vs_cifar10_test_rectors"
"13","-31.573749542236328","4kv6i1t1","8343.9375","cifar10_vs_cifar10_test_rectors"
"13","-111.89730834960938","4kv6i1t1","8226.765625","cifar10_vs_cifar10_test_rectors"
"13","-143.8085479736328","4kv6i1t1","11088.033203125","cifar10_vs_cifar10_test_rectors"
"13","-36.71224594116211","4kv6i1t1","8615.880859375","cifar10_vs_cifar10_test_rectors"
"12","-128.73487854003906","qmf9i9rx","11826.8984375","cifar10_vs_svhn_test_boardroom"
"12","-204.69732666015625","qmf9i9rx","11966.896484375","cifar10_vs_svhn_test_boardroom"
"12","-166.63662719726562","qmf9i9rx","11501.861328125","cifar10_vs_svhn_test_boardroom"
"12","-186.6967315673828","qmf9i9rx","11678.25390625","cifar10_vs_svhn_test_boardroom"
"12","-370.3924865722656","qmf9i9rx","13191.3896484375","cifar10_vs_svhn_test_boardroom"
"12","-366.8667297363281","qmf9i9rx","12910.7646484375","cifar10_vs_svhn_test_boardroom"
"12","-131.9042510986328","qmf9i9rx","11949.6796875","cifar10_vs_svhn_test_boardroom"
"12","-268.0474853515625","qmf9i9rx","12047.3984375","cifar10_vs_svhn_test_boardroom"
"12","-289.6499328613281","qmf9i9rx","12167.48828125","cifar10_vs_svhn_test_boardroom"
"12","-202.1170654296875","qmf9i9rx","11353.09375","cifar10_vs_svhn_test_boardroom"
"12","-200.33343505859375","qmf9i9rx","11388.255859375","cifar10_vs_svhn_test_boardroom"
"12","-227.83811950683594","qmf9i9rx","12394.4013671875","cifar10_vs_svhn_test_boardroom"
"12","-249.9364013671875","qmf9i9rx","12580.2587890625","cifar10_vs_svhn_test_boardroom"
"12","-386.7270812988281","qmf9i9rx","13058.39453125","cifar10_vs_svhn_test_boardroom"
"12","-270.75970458984375","qmf9i9rx","12492.90234375","cifar10_vs_svhn_test_boardroom"
"12","-261.4056091308594","qmf9i9rx","12494.25390625","cifar10_vs_svhn_test_boardroom"
"12","-270.4678649902344","qmf9i9rx","11956.5078125","cifar10_vs_svhn_test_boardroom"
"12","-225.3197784423828","qmf9i9rx","11651.640625","cifar10_vs_svhn_test_boardroom"
"12","-122.10021209716797","qmf9i9rx","10461.6103515625","cifar10_vs_svhn_test_boardroom"
"12","-119.45433044433594","qmf9i9rx","10322.02734375","cifar10_vs_svhn_test_boardroom"
"12","-204.2086944580078","qmf9i9rx","11600.4921875","cifar10_vs_svhn_test_boardroom"
"12","-168.4854736328125","qmf9i9rx","11432.06640625","cifar10_vs_svhn_test_boardroom"
"12","-281.2584228515625","qmf9i9rx","12316.484375","cifar10_vs_svhn_test_boardroom"
"12","-362.883056640625","qmf9i9rx","12396.9052734375","cifar10_vs_svhn_test_boardroom"
"12","-145.5567169189453","qmf9i9rx","11018.693359375","cifar10_vs_svhn_test_boardroom"
"12","-160.7259979248047","qmf9i9rx","11152.5087890625","cifar10_vs_svhn_test_boardroom"
"12","-74.38739776611328","qmf9i9rx","11153.466796875","cifar10_vs_svhn_test_boardroom"
"12","-229.03701782226562","qmf9i9rx","12196.3876953125","cifar10_vs_svhn_test_boardroom"
"12","-194.2381591796875","qmf9i9rx","12027.357421875","cifar10_vs_svhn_test_boardroom"
"12","-294.7209167480469","qmf9i9rx","12524.53125","cifar10_vs_svhn_test_boardroom"
"12","-289.0369873046875","qmf9i9rx","12476.587890625","cifar10_vs_svhn_test_boardroom"
"12","-333.2152099609375","qmf9i9rx","12931.732421875","cifar10_vs_svhn_test_boardroom"
"12","-312.7744140625","qmf9i9rx","12903.755859375","cifar10_vs_svhn_test_boardroom"
"12","-159.28109741210938","qmf9i9rx","10899.44921875","cifar10_vs_svhn_test_boardroom"
"12","-226.92694091796875","qmf9i9rx","11310.8369140625","cifar10_vs_svhn_test_boardroom"
"12","-165.91635131835938","qmf9i9rx","11077.884765625","cifar10_vs_svhn_test_boardroom"
"12","-172.04287719726562","qmf9i9rx","10473.4169921875","cifar10_vs_svhn_test_boardroom"
"12","-235.2608642578125","qmf9i9rx","10977.55078125","cifar10_vs_svhn_test_boardroom"
"12","-673.8323364257812","qmf9i9rx","13658.5341796875","cifar10_vs_svhn_test_boardroom"
"12","-350.52032470703125","qmf9i9rx","12580.001953125","cifar10_vs_svhn_test_boardroom"
"12","-417.7689514160156","qmf9i9rx","12687.44921875","cifar10_vs_svhn_test_boardroom"
"12","-212.2865447998047","qmf9i9rx","12380.130859375","cifar10_vs_svhn_test_boardroom"
"12","-249.15243530273438","qmf9i9rx","12270.240234375","cifar10_vs_svhn_test_boardroom"
"12","-188.22544860839844","qmf9i9rx","11161.240234375","cifar10_vs_svhn_test_boardroom"
"12","-206.62841796875","qmf9i9rx","11803.4384765625","cifar10_vs_svhn_test_boardroom"
"12","-241.99349975585938","qmf9i9rx","11908.1650390625","cifar10_vs_svhn_test_boardroom"
"12","-371.6563720703125","qmf9i9rx","12842.15625","cifar10_vs_svhn_test_boardroom"
"12","-33.15501403808594","qmf9i9rx","9901.3125","cifar10_vs_svhn_test_boardroom"
"12","-63.78742599487305","qmf9i9rx","10808.9462890625","cifar10_vs_svhn_test_boardroom"
"12","-127.02346801757812","qmf9i9rx","10352.8427734375","cifar10_vs_svhn_test_boardroom"
"12","-90.29487609863281","qmf9i9rx","10036.7607421875","cifar10_vs_svhn_test_boardroom"
"12","-66.8982162475586","qmf9i9rx","10568.5478515625","cifar10_vs_svhn_test_boardroom"
